Index	X	Acquisition
1147	31.018419597185	461
1148	31.0485049698532	448
1149	31.0785909804659	473
1150	31.1086776263682	468
1151	31.1387649049052	475
1152	31.1688528134218	446
1153	31.1989413492632	473
1154	31.2290305097745	487
1155	31.2591202923006	470
1156	31.2892106941867	413
1157	31.3193017127778	441
1158	31.349393345419	452
1159	31.3794855894554	463
1160	31.4095784422319	469
1161	31.4396719010938	512
1162	31.469765963386	471
1163	31.4998606264536	467
1164	31.5299558876417	433
1165	31.5600517442953	466
1166	31.5901481937595	441
1167	31.6202452333794	471
1168	31.6503428605	437
1169	31.6804410724663	458
1170	31.7105398666236	466
1171	31.7406392403167	466
1172	31.7707391908909	440
1173	31.8008397156911	441
1174	31.8309408120624	431
1175	31.8610424773498	483
1176	31.8911447088986	435
1177	31.9212475040536	458
1178	31.9513508601599	470
1179	31.9814547745627	450
1180	32.0115592446071	467
1181	32.0416642676379	444
1182	32.0717698410004	435
1183	32.1018759620396	459
1184	32.1319826281005	453
1185	32.1620898365282	464
1186	32.1921975846678	456
1187	32.2223058698643	468
1188	32.2524146894629	464
1189	32.2825240408085	451
1190	32.3126339212463	448
1191	32.3427443281212	432
1192	32.3728552587784	438
1193	32.402966710563	432
1194	32.4330786808199	448
1195	32.4631911668943	453
1196	32.4933041661312	453
1197	32.5234176758756	467
1198	32.5535316934727	449
1199	32.5836462162676	450
1200	32.6137612416052	461
1201	32.6438767668306	468
1202	32.6739927892889	432
1203	32.7041093063252	435
1204	32.7342263152845	434
1205	32.7643438135119	449
1206	32.7944617983525	429
1207	32.8245802671513	445
1208	32.8546992172534	424
1209	32.8848186460038	452
1210	32.9149385507476	463
1211	32.9450589288299	482
1212	32.9751797775958	444
1213	33.0053010943902	431
1214	33.0354228765583	482
1215	33.0655451214452	466
1216	33.0956678263958	441
1217	33.1257909887553	472
1218	33.1559146058687	440
1219	33.1860386750811	432
1220	33.2161631937376	428
1221	33.2462881591831	455
1222	33.2764135687629	417
1223	33.3065394198219	454
1224	33.3366657097052	428
1225	33.3667924357578	461
1226	33.3969195953249	385
1227	33.4270471857515	487
1228	33.4571752043827	424
1229	33.4873036485634	477
1230	33.5174325156389	474
1231	33.5475618029541	484
1232	33.5776915078542	430
1233	33.6078216276841	449
1234	33.637952159789	461
1235	33.6680831015138	454
1236	33.6982144502038	437
1237	33.7283462032039	425
1238	33.7584783578591	459
1239	33.7886109115147	451
1240	33.8187438615156	452
1241	33.8488772052068	457
1242	33.8790109399336	429
1243	33.9091450630408	421
1244	33.9392795718736	436
1245	33.9694144637771	454
1246	33.9995497360963	460
1247	34.0296853861763	444
1248	34.0598214113621	439
1249	34.0899578089988	453
1250	34.1200945764315	459
1251	34.1502317110052	455
1252	34.180369210065	434
1253	34.2105070709559	465
1254	34.2406452910231	455
1255	34.2707838676116	496
1256	34.3009227980664	418
1257	34.3310620797327	454
1258	34.3612017099554	485
1259	34.3913416860796	434
1260	34.4214820054505	481
1261	34.451622665413	458
1262	34.4817636633123	475
1263	34.5119049964934	452
1264	34.5420466623013	417
1265	34.5721886580812	440
1266	34.602330981178	472
1267	34.6324736289369	467
1268	34.6626165987029	477
1269	34.6927598878212	516
1270	34.7229034936366	463
1271	34.7530474134944	518
1272	34.7831916447395	461
1273	34.8133361847171	495
1274	34.8434810307721	509
1275	34.8736261802498	492
1276	34.903771630495	514
1277	34.933917378853	466
1278	34.9640634226687	458
1279	34.9942097592873	501
1280	35.0243563860537	434
1281	35.054503300313	485
1282	35.0846504994104	488
1283	35.1147979806909	471
1284	35.1449457414995	483
1285	35.1750937791813	471
1286	35.2052420910814	460
1287	35.2353906745448	464
1288	35.2655395269166	462
1289	35.2956886455418	421
1290	35.3258380277656	447
1291	35.355987670933	472
1292	35.386137572389	437
1293	35.4162877294788	448
1294	35.4464381395473	443
1295	35.4765887999397	458
1296	35.5067397080009	459
1297	35.5368908610762	414
1298	35.5670422565105	450
1299	35.5971938916488	439
1300	35.6273457638364	424
1301	35.6574978704182	449
1302	35.6876502087392	461
1303	35.7178027761446	438
1304	35.7479555699795	461
1305	35.7781085875888	422
1306	35.8082618263177	439
1307	35.8384152835111	465
1308	35.8685689565143	469
1309	35.8987228426722	433
1310	35.9288769393299	472
1311	35.9590312438324	494
1312	35.9891857535249	452
1313	36.0193404657524	485
1314	36.0494953778599	494
1315	36.0796504871926	445
1316	36.1098057910954	474
1317	36.1399612869135	499
1318	36.1701169719919	466
1319	36.2002728436757	496
1320	36.23042889931	452
1321	36.2605851362397	474
1322	36.29074155181	468
1323	36.3208981433659	467
1324	36.3510549082526	434
1325	36.381211843815	511
1326	36.4113689473982	459
1327	36.4415262163473	450
1328	36.4716836480074	476
1329	36.5018412397235	513
1330	36.5319989888406	520
1331	36.5621568927039	468
1332	36.5923149486584	501
1333	36.6224731540492	459
1334	36.6526315062213	486
1335	36.6827900025199	514
1336	36.7129486402898	514
1337	36.7431074168764	506
1338	36.7732663296245	493
1339	36.8034253758792	495
1340	36.8335845529857	463
1341	36.863743858289	508
1342	36.8939032891341	517
1343	36.9240628428661	541
1344	36.9542225168301	499
1345	36.9843823083712	509
1346	37.0145422148343	545
1347	37.0447022335646	526
1348	37.0748623619072	539
1349	37.105022597207	555
1350	37.1351829368092	545
1351	37.1653433780588	567
1352	37.1955039183009	567
1353	37.2256645548806	578
1354	37.2558252851428	605
1355	37.2859861064328	634
1356	37.3161470160955	653
1357	37.346308011476	620
1358	37.3764690899193	634
1359	37.4066302487706	715
1360	37.4367914853749	694
1361	37.4669527970773	767
1362	37.4971141812228	774
1363	37.5272756351565	762
1364	37.5574371562234	748
1365	37.5875987417686	816
1366	37.6177603891373	829
1367	37.6479220956744	918
1368	37.6780838587249	1017
1369	37.7082456756341	1027
1370	37.7384075437469	1049
1371	37.7685694604084	1006
1372	37.7987314229636	1199
1373	37.8288934287577	1272
1374	37.8590554751357	1352
1375	37.8892175594427	1511
1376	37.9193796790236	1628
1377	37.9495418312237	1874
1378	37.9797040133879	2011
1379	38.0098662228613	2365
1380	38.040028456989	2766
1381	38.070190713116	3290
1382	38.1003529885874	4095
1383	38.1305152807483	4906
1384	38.1606775869437	6027
1385	38.1908399045187	7565
1386	38.2210022308184	9447
1387	38.2511645631878	11822
1388	38.281326898972	14988
1389	38.3114892355161	18502
1390	38.341651570165	22320
1391	38.371813900264	26218
1392	38.401976223158	30668
1393	38.4321385361921	34484
1394	38.4623008367113	37300
1395	38.4924631220608	37740
1396	38.5226253895856	37442
1397	38.5527876366308	37168
1398	38.5829498605414	34589
1399	38.6131120586624	31831
1400	38.6432742283391	28302
1401	38.6734363669163	24802
1402	38.7035984717393	21008
1403	38.7337605401529	17337
1404	38.7639225695024	13607
1405	38.7940845571328	11050
1406	38.8242465003891	8879
1407	38.8544083966164	7265
1408	38.8845702431598	5850
1409	38.9147320373643	4914
1410	38.944893776575	3981
1411	38.9750554581369	3383
1412	39.0052170793952	2854
1413	39.0353786376948	2480
1414	39.065540130381	2134
1415	39.0957015547986	1905
1416	39.1258629082928	1637
1417	39.1560241882086	1585
1418	39.1861853918912	1380
1419	39.2163465166855	1292
1420	39.2465075599366	1251
1421	39.2766685189897	1244
1422	39.3068293911897	1108
1423	39.3369901738817	1080
1424	39.3671508644108	1003
1425	39.3973114601221	936
1426	39.4274719583606	956
1427	39.4576323564713	919
1428	39.4877926517994	970
1429	39.51795284169	894
1430	39.5481129234879	846
1431	39.5782728945385	808
1432	39.6084327521866	829
1433	39.6385924937774	858
1434	39.6687521166559	861
1435	39.6989116181672	768
1436	39.7290709956564	782
1437	39.7592302464685	800
1438	39.7893893679485	785
1439	39.8195483574417	770
1440	39.8497072122929	750
1441	39.8798659298473	758
1442	39.9100245074499	733
1443	39.9401829424459	712
1444	39.9703412321802	676
1445	40.0004993739979	749
1446	40.0306573652442	717
1447	40.0608152032639	603
1448	40.0909728854024	677
1449	40.1211304090045	660
1450	40.1512877714153	606
1451	40.18144496998	673
1452	40.2116020020435	630
1453	40.241758864951	635
1454	40.2719155560475	601
1455	40.3020720726781	574
1456	40.3322284121878	597
1457	40.3623845719217	611
1458	40.3925405492248	585
1459	40.4226963414423	648
1460	40.4528519459192	554
1461	40.4830073600005	610
1462	40.5131625810314	600
1463	40.5433176063568	596
1464	40.5734724333219	551
1465	40.6036270592716	544
1466	40.6337814815512	578
1467	40.6639356975056	571
1468	40.6940897044799	555
1469	40.7242434998191	528
1470	40.7543970808684	565
1471	40.7845504449728	536
1472	40.8147035894773	550
1473	40.844856511727	536
1474	40.8750092090671	547
1475	40.9051616788425	535
1476	40.9353139183983	533
1477	40.9654659250795	523
1478	40.9956176962313	541
1479	41.0257692291988	544
1480	41.0559205213268	541
1481	41.0860715699607	518
1482	41.1162223724453	513
1483	41.1463729261257	544
1484	41.1765232283471	474
1485	41.2066732764545	510
1486	41.2368230677929	506
1487	41.2669725997075	543
1488	41.2971218695432	506
1489	41.3272708746452	533
1490	41.3574196123585	512
1491	41.3875680800281	521
1492	41.4177162749992	523
1493	41.4478641946168	508
1494	41.4780118362259	510
1495	41.5081591971717	490
1496	41.5383062747991	494
1497	41.5684530664534	475
1498	41.5985995694794	506
1499	41.6287457812223	472
1500	41.6588916990272	525
1501	41.689037320239	520
1502	41.719182642203	523
1503	41.7493276622641	488
1504	41.7794723777673	484
1505	41.8096167860579	466
1506	41.8397608844808	502
1507	41.869904670381	508
1508	41.9000481411038	490
1509	41.930191293994	451
1510	41.9603341263969	477
1511	41.9904766356573	497
1512	42.0206188191205	503
1513	42.0507606741315	466
1514	42.0809021980353	468
1515	42.111043388177	457
1516	42.1411842419017	461
1517	42.1713247565545	453
1518	42.2014649294803	439
1519	42.2316047580243	491
1520	42.2617442395315	430
1521	42.2918833713469	485
1522	42.3220221508158	489
1523	42.3521605752831	514
1524	42.3822986420938	452
1525	42.4124363485931	483
1526	42.442573692126	473
1527	42.4727106700375	461
1528	42.5028472796728	480
1529	42.5329835183769	489
1530	42.5631193834949	494
1531	42.5932548723718	530
1532	42.6233899823526	525
1533	42.6535247107826	580
1534	42.6836590550066	543
1535	42.7137930123699	509
1536	42.7439265802173	557
1537	42.7740597558942	517
1538	42.8041925367453	525
1539	42.8343249201159	541
1540	42.864456903351	528
1541	42.8945884837957	542
1542	42.924719658795	529
1543	42.954850425694	517
1544	42.9849807818378	483
1545	43.0151107245714	506
1546	43.0452402512398	528
1547	43.0753693591883	520
1548	43.1054980457617	511
1549	43.1356263083052	538
1550	43.1657541441638	527
1551	43.1958815506827	529
1552	43.2260085252068	509
1553	43.2561350650813	551
1554	43.2862611676511	600
1555	43.3163868302615	617
1556	43.3465120502573	586
1557	43.3766368249837	579
1558	43.4067611517858	641
1559	43.4368850280086	676
1560	43.4670084509972	635
1561	43.4971314180966	669
1562	43.527253926652	657
1563	43.5573759740083	695
1564	43.5874975575106	702
1565	43.6176186745041	779
1566	43.6477393223337	810
1567	43.6778594983445	838
1568	43.7079791998817	784
1569	43.7380984242902	889
1570	43.7682171689151	951
1571	43.7983354311014	1021
1572	43.8284532081944	1067
1573	43.8585704975389	1110
1574	43.8886872964802	1173
1575	43.9188036023631	1228
1576	43.9489194125329	1371
1577	43.9790347243345	1490
1578	44.0091495351131	1534
1579	44.0392638422137	1811
1580	44.0693776429813	2048
1581	44.099490934761	2240
1582	44.129603714898	2564
1583	44.1597159807372	2835
1584	44.1898277296237	3263
1585	44.2199389589025	3557
1586	44.2500496659189	4117
1587	44.2801598480177	4690
1588	44.3102695025441	5349
1589	44.3403786268431	6064
1590	44.3704872182598	6939
1591	44.4005952741393	8017
1592	44.4307027918266	8934
1593	44.4608097686669	9666
1594	44.490916202005	10497
1595	44.5210220891862	11168
1596	44.5511274275555	11386
1597	44.5812322144579	12060
1598	44.6113364472385	12303
1599	44.6414401232424	12674
1600	44.6715432398146	13113
1601	44.7016457943002	12719
1602	44.7317477840443	12043
1603	44.761849206392	11263
1604	44.7919500586882	10535
1605	44.822050338278	9461
1606	44.8521500425066	8708
1607	44.882249168719	7907
1608	44.9123477142602	6845
1609	44.9424456764754	5947
1610	44.9725430527095	5416
1611	45.0026398403077	4731
1612	45.0327360366149	4148
1613	45.0628316389763	3728
1614	45.092926644737	3170
1615	45.123021051242	2731
1616	45.1531148558363	2357
1617	45.183208055865	2068
1618	45.2133006486733	1867
1619	45.243392631606	1684
1620	45.2734840020084	1603
1621	45.3035747572255	1423
1622	45.3336648946023	1310
1623	45.363754411484	1151
1624	45.3938433052155	1116
1625	45.4239315731419	1094
1626	45.4540192126083	1022
1627	45.4841062209598	930
1628	45.5141925955415	912
1629	45.5442783336983	853
1630	45.5743634327753	802
1631	45.6044478901177	696
1632	45.6345317030705	747
1633	45.6646148689787	686
1634	45.6946973851875	705
1635	45.7247792490418	605
1636	45.7548604578867	646
1637	45.7849410090673	630
1638	45.8150208999288	620
1639	45.845100127816	587
1640	45.8751786900741	587
1641	45.9052565840482	531
1642	45.9353338070833	573
1643	45.9654103565245	547
1644	45.9954862297169	576
1645	46.0255614240054	502
1646	46.0556359367353	520
1647	46.0857097652515	484
1648	46.115782906899	532
1649	46.1458553590231	486
1650	46.1759271189687	466
1651	46.2059981840809	470
1652	46.2360685517047	515
1653	46.2661382191853	515
1654	46.2962071838677	467
1655	46.3262754430969	466
1656	46.356342994218	429
1657	46.3864098345761	418
1658	46.4164759615163	450
1659	46.4465413723835	426
1660	46.476606064523	418
1661	46.5066700352796	419
1662	46.5367332819986	408
1663	46.5667958020249	463
1664	46.5968575927037	373
1665	46.62691865138	384
1666	46.6569789753988	413
1667	46.6870385621052	436
1668	46.7170974088443	394
1669	46.7471555129612	378
1670	46.7772128718008	418
1671	46.8072694827084	391
1672	46.8373253430289	359
1673	46.8673804501074	356
1674	46.8974348012889	388
1675	46.9274883939186	404
1676	46.9575412253415	371
1677	46.9875932929026	379
1678	47.0176445939471	357
1679	47.04769512582	357
1680	47.0777448858663	382
1681	47.1077938714311	358
1682	47.1378420798595	369
1683	47.1678895084965	393
1684	47.1979361546873	319
1685	47.2279820157768	322
1686	47.2580270891101	325
1687	47.2880713720324	359
1688	47.3181148621217	353
1689	47.3481575604044	344
1690	47.3781994705401	336
1691	47.4082405962555	311
1692	47.4382809412769	315
1693	47.4683205093307	334
1694	47.4983593041433	281
1695	47.5283973294413	276
1696	47.5584345889509	341
1697	47.5884710863987	319
1698	47.6185068255111	319
1699	47.6485418100145	297
1700	47.6785760436353	340
1701	47.7086095300999	320
1702	47.7386422731349	316
1703	47.7686742764665	313
1704	47.7987055438213	309
1705	47.8287360789257	297
1706	47.858765885506	323
1707	47.8887949672888	335
1708	47.9188233280005	286
1709	47.9488509713674	322
1710	47.978877901116	295
1711	48.0089041209728	308
1712	48.0389296346641	311
1713	48.0689544459164	298
1714	48.0989785584561	298
1715	48.1290019760097	279
1716	48.1590247023036	291
1717	48.1890467410641	305
1718	48.2190680960178	295
1719	48.2490887708911	303
1720	48.2791087694104	306
1721	48.309128095302	330
1722	48.3391467522925	332
1723	48.3691647441083	302
1724	48.3991820744758	258
1725	48.4291987471214	294
1726	48.4592147657716	255
1727	48.4892301341528	265
1728	48.5192448559913	266
1729	48.5492589350138	278
1730	48.5792723749464	284
1731	48.6092851795158	269
1732	48.6392973524483	274
1733	48.6693088974704	304
1734	48.6993198183084	308
1735	48.7293301186889	294
1736	48.7593398023382	294
1737	48.7893488729827	248
1738	48.819357334349	272
1739	48.8493651901634	275
1740	48.8793724441523	223
1741	48.9093791000422	284
1742	48.9393851615595	272
1743	48.9693906324307	275
1744	48.9993955163821	272
1745	49.0293998171402	257
1746	49.0594035384314	285
1747	49.0894066839821	241
1748	49.1194092575189	264
1749	49.149411262768	276
1750	49.179412703456	247
1751	49.2094135833092	251
1752	49.2394139060541	237
1753	49.2694136754172	270
1754	49.2994128951247	258
1755	49.3294115689033	245
1756	49.3594097004792	238
1757	49.389407293579	263
1758	49.419404351929	269
1759	49.4494008792557	277
1760	49.4793968792856	256
1761	49.5093923557449	256
1762	49.5393873123603	270
1763	49.569381752858	262
1764	49.5993756809645	242
1765	49.6293691004064	236
1766	49.6593620149098	273
1767	49.6893544282014	253
1768	49.7193463440075	265
1769	49.7493377660546	251
1770	49.7793286980691	245
1771	49.8093191437774	275
1772	49.839309106906	295
1773	49.8692985911812	245
1774	49.8992876003295	243
1775	49.9292761380774	245
1776	49.9592642081512	243
1777	49.9892518142774	240
1778	50.0192389601825	255
1779	50.0492256495927	221
1780	50.0792118862347	264
1781	50.1091976738347	253
1782	50.1391830161193	234
1783	50.1691679168148	282
1784	50.1991523796478	247
1785	50.2291364083445	235
1786	50.2591200066315	238
1787	50.2891031782351	213
1788	50.3190859268819	229
1789	50.3490682562981	235
1790	50.3790501702103	246
1791	50.4090316723449	230
1792	50.4390127664283	234
1793	50.468993456187	248
1794	50.4989737453473	246
1795	50.5289536376357	235
1796	50.5589331367786	236
1797	50.5889122465025	215
1798	50.6188909705338	237
1799	50.6488693125988	224
1800	50.6788472764241	250
1801	50.7088248657361	257
1802	50.7388020842611	253
1803	50.7687789357257	246
1804	50.7987554238562	251
1805	50.8287315523791	248
1806	50.8587073250208	223
1807	50.8886827455077	248
1808	50.9186578175663	215
1809	50.948632544923	224
1810	50.9786069313041	224
1811	51.0085809804363	207
1812	51.0385546960458	212
1813	51.0685280818591	201
1814	51.0985011416026	228
1815	51.1284738790027	247
1816	51.158446297786	240
1817	51.1884184016788	245
1818	51.2183901944075	213
1819	51.2483616796986	226
1820	51.2783328612784	234
1821	51.3083037428735	240
1822	51.3382743282103	209
1823	51.3682446210151	246
1824	51.3982146250144	241
1825	51.4281843439347	248
1826	51.4581537815023	210
1827	51.4881229414437	234
1828	51.5180918274854	229
1829	51.5480604433537	237
1830	51.578028792775	249
1831	51.6079968794759	213
1832	51.6379647071827	247
1833	51.6679322796219	238
1834	51.6978996005198	235
1835	51.727866673603	223
1836	51.7578335025978	227
1837	51.7878000912307	217
1838	51.8177664432281	231
1839	51.8477325623164	217
1840	51.877698452222	237
1841	51.9076641166715	231
1842	51.9376295593911	229
1843	51.9675947841075	223
1844	51.9975597945468	233
1845	52.0275245944357	249
1846	52.0574891875005	232
1847	52.0874535774676	225
1848	52.1174177680636	211
1849	52.1473817630147	211
1850	52.1773455660475	215
1851	52.2073091808883	206
1852	52.2372726112637	215
1853	52.2672358608999	255
1854	52.2971989335235	197
1855	52.3271618328609	195
1856	52.3571245626385	196
1857	52.3870871265827	207
1858	52.41704952842	203
1859	52.4470117718768	216
1860	52.4769738606795	205
1861	52.5069357985545	218
1862	52.5368975892283	231
1863	52.5668592364273	220
1864	52.596820743878	203
1865	52.6267821153067	196
1866	52.6567433544399	234
1867	52.686704465004	204
1868	52.7166654507254	233
1869	52.7466263153306	217
1870	52.776587062546	223
1871	52.8065476960981	229
1872	52.8365082197131	199
1873	52.8664686371177	221
1874	52.8964289520382	222
1875	52.926389168201	201
1876	52.9563492893326	205
1877	52.9863093191594	220
1878	53.0162692614078	248
1879	53.0462291198043	229
1880	53.0761888980752	191
1881	53.1061485999471	213
1882	53.1361082291462	205
1883	53.1660677893992	211
1884	53.1960272844323	218
1885	53.2259867179721	184
1886	53.2559460937449	236
1887	53.2859054154771	219
1888	53.3158646868953	223
1889	53.3458239117258	195
1890	53.3757830936951	250
1891	53.4057422365296	211
1892	53.4357013439556	180
1893	53.4656604196998	215
1894	53.4956194674884	221
1895	53.5255784910478	187
1896	53.5555374941047	239
1897	53.5854964803852	216
1898	53.615455453616	192
1899	53.6454144175234	206
1900	53.6753733758338	200
1901	53.7053323322737	208
1902	53.7352912905694	206
1903	53.7652502544475	226
1904	53.7952092276344	197
1905	53.8251682138564	213
1906	53.8551272168401	234
1907	53.8850862403117	193
1908	53.9150452879979	224
1909	53.9450043636249	212
1910	53.9749634709193	187
1911	54.0049226136074	229
1912	54.0348817954157	196
1913	54.0648410200705	221
1914	54.0948002912985	224
1915	54.1247596128258	204
1916	54.1547189883791	211
1917	54.1846784216847	206
1918	54.214637916469	200
1919	54.2445974764585	205
1920	54.2745571053797	195
1921	54.3045168069588	205
1922	54.3344765849224	207
1923	54.3644364429969	212
1924	54.3943963849087	202
1925	54.4243564143842	187
1926	54.4543165351499	218
1927	54.4842767509322	174
1928	54.5142370654575	219
1929	54.5441974824523	218
1930	54.574158005643	179
1931	54.604118638756	219
1932	54.6340793855177	214
1933	54.6640402496546	201
1934	54.694001234893	235
1935	54.7239623449595	203
1936	54.7539235835805	203
1937	54.7838849544823	221
1938	54.8138464613914	219
1939	54.8438081080343	186
1940	54.8737698981373	206
1941	54.903731835427	203
1942	54.9336939236296	215
1943	54.9636561664717	203
1944	54.9936185676796	188
1945	55.0235811309799	203
1946	55.0535438600989	201
1947	55.0835067587631	199
1948	55.1134698306988	216
1949	55.1434330796326	195
1950	55.1733965092908	202
1951	55.2033601233998	203
1952	55.2333239256862	189
1953	55.2632879198763	219
1954	55.2932521096966	199
1955	55.3232164988734	201
1956	55.3531810911332	220
1957	55.3831458902025	223
1958	55.4131108998077	209
1959	55.4430761236751	198
1960	55.4730415655313	202
1961	55.5030072291026	200
1962	55.5329731181156	199
1963	55.5629392362965	211
1964	55.5929055873718	204
1965	55.622872175068	235
1966	55.6528390031116	220
1967	55.6828060752288	203
1968	55.7127733951462	209
1969	55.7427409665901	199
1970	55.7727087932871	212
1971	55.8026768789635	212
1972	55.8326452273457	192
1973	55.8626138421603	235
1974	55.8925827271335	174
1975	55.9225518859919	190
1976	55.9525213224619	194
1977	55.9824910402699	165
1978	56.0124610431423	208
1979	56.0424313348055	200
1980	56.0724019189861	211
1981	56.1023727994104	210
1982	56.1323439797706	202
1983	56.1623154625213	228
1984	56.1922872485579	163
1985	56.2222593386767	206
1986	56.2522317336738	205
1987	56.2822044343455	210
1988	56.3121774414881	230
1989	56.3421507558976	208
1990	56.3721243783704	194
1991	56.4020983097026	231
1992	56.4320725506905	217
1993	56.4620471021302	209
1994	56.4920219648181	193
1995	56.5219971395502	223
1996	56.5519726271229	184
1997	56.5819484283323	184
1998	56.6119245439747	212
1999	56.6419009748462	212
2000	56.671877721743	188
2001	56.7018547854615	218
2002	56.7318321667978	187
2003	56.7618098665481	194
2004	56.7917878855086	216
2005	56.8217662244756	210
2006	56.8517448842453	204
2007	56.8817238656138	233
2008	56.9117031693774	221
2009	56.9416827963323	208
2010	56.9716627472748	180
2011	57.0016430230009	190
2012	57.031623624307	218
2013	57.0616045519893	205
2014	57.091585806844	208
2015	57.1215673896673	165
2016	57.1515493012553	212
2017	57.1815315424044	205
2018	57.2115141139107	204
2019	57.2414970165705	200
2020	57.2714802511799	211
2021	57.3014638185352	197
2022	57.3314477194327	190
2023	57.3614319546684	192
2024	57.3914165250386	216
2025	57.4214014313396	229
2026	57.4513866743675	206
2027	57.4813722549186	209
2028	57.5113581737891	206
2029	57.5413444317752	208
2030	57.571331029673	232
2031	57.6013179682789	199
2032	57.6313052483891	230
2033	57.6612928707997	211
2034	57.6912808363069	213
2035	57.7212691457071	213
2036	57.7512577997963	194
2037	57.7812467993709	208
2038	57.8112361452269	190
2039	57.8412258381608	228
2040	57.8712158789685	225
2041	57.9012062684464	192
2042	57.9311970073908	216
2043	57.9611880965977	224
2044	57.9911795368634	208
2045	58.0211713289842	216
2046	58.0511634737562	209
2047	58.0811559719756	226
2048	58.1111488244387	243
2049	58.1411420319417	202
2050	58.1711355952808	203
2051	58.2011295152522	213
2052	58.2311237926522	187
2053	58.2611184282768	191
2054	58.2911134229225	211
2055	58.3211087773853	203
2056	58.3511044924615	210
2057	58.3811005689473	210
2058	58.4110970076389	195
2059	58.4410938093325	209
2060	58.4710909748244	217
2061	58.5010885049107	184
2062	58.5310864003877	174
2063	58.5610846620516	193
2064	58.5910832906986	198
2065	58.6210822871249	195
2066	58.6510816521267	229
2067	58.6810813865003	215
2068	58.7110814910418	184
2069	58.7410819665475	217
2070	58.7710828138136	202
2071	58.8010840336363	187
2072	58.8310856268118	200
2073	58.8610875941364	200
2074	58.8910899364062	199
2075	58.9210926544174	203
2076	58.9510957489663	202
2077	58.9810992208491	217
2078	59.0111030708621	229
2079	59.0411072998013	210
2080	59.0711119084631	183
2081	59.1011168976436	223
2082	59.131122268139	197
2083	59.1611280207457	224
2084	59.1911341562597	207
2085	59.2211406754773	193
2086	59.2511475791948	205
2087	59.2811548682083	211
2088	59.311162543314	201
2089	59.3411706053082	235
2090	59.3711790549871	198
2091	59.4011878931468	221
2092	59.4311971205837	196
2093	59.4612067380939	191
2094	59.4912167464736	211
2095	59.5212271465191	223
2096	59.5512379390265	207
2097	59.5812491247921	226
2098	59.6112607046121	206
2099	59.6412726792827	208
2100	59.6712850496001	212
2101	59.7012978163606	195
2102	59.7313109803603	227
2103	59.7613245423955	224
2104	59.7913385032623	217
2105	59.8213528637571	187
2106	59.8513676246759	215
2107	59.8813827868151	207
2108	59.9113983509708	208
2109	59.9414143179393	222
2110	59.9714306885167	220
2111	60.0014474634993	206
2112	60.0314646436833	236
2113	60.0614822298649	221
2114	60.0915002228403	218
2115	60.1215186234058	221
2116	60.1515374323575	210
2117	60.1815566504917	182
2118	60.2115762786046	231
2119	60.2415963174923	203
2120	60.2716167679512	208
2121	60.3016376307774	217
2122	60.3316589067671	219
2123	60.3616805967166	232
2124	60.391702701422	219
2125	60.4217252216797	223
2126	60.4517481582857	233
2127	60.4817715120363	223
2128	60.5117952837278	214
2129	60.5418194741563	208
2130	60.571844084118	224
2131	60.6018691144093	247
2132	60.6318945658262	204
2133	60.661920439165	225
2134	60.6919467352219	215
2135	60.7219734547931	206
2136	60.7520005986749	220
2137	60.7820281676635	260
2138	60.812056162555	217
2139	60.8420845841457	227
2140	60.8721134332317	216
2141	60.9021427106094	204
2142	60.932172417075	232
2143	60.9622025534245	215
2144	60.9922331204544	215
2145	61.0222641189607	222
2146	61.0522955497396	216
2147	61.0823274135875	214
2148	61.1123597113005	210
2149	61.1423924436748	215
2150	61.1724256115067	252
2151	61.2024592155923	227
2152	61.2324932567279	246
2153	61.2625277357097	229
2154	61.2925626533339	242
2155	61.3225980103967	212
2156	61.3526338076943	245
2157	61.382670046023	218
2158	61.4127067261789	230
2159	61.4427438489583	230
2160	61.4727814151574	203
2161	61.5028194255724	226
2162	61.5328578809995	189
2163	61.5628967822349	237
2164	61.5929361300749	240
2165	61.6229759253157	232
2166	61.6530161687534	216
2167	61.6830568611843	237
2168	61.7130980034046	254
2169	61.7431395962105	258
2170	61.7731816403982	228
2171	61.8032241367641	236
2172	61.8332670861041	237
2173	61.8633104892147	230
2174	61.8933543468919	269
2175	61.923398659932	221
2176	61.9534434291313	252
2177	61.9834886552858	242
2178	62.013534339192	240
2179	62.0435804816459	242
2180	62.0736270834437	223
2181	62.1036741453818	238
2182	62.1337216682562	229
2183	62.1637696528633	241
2184	62.1938180999992	251
2185	62.2238670104602	252
2186	62.2539163850424	262
2187	62.2839662245421	266
2188	62.3140165297555	253
2189	62.3440673014788	262
2190	62.3741185405082	231
2191	62.40417024764	255
2192	62.4342224236703	264
2193	62.4642750693954	239
2194	62.4943281856114	245
2195	62.5243817731147	277
2196	62.5544358327013	272
2197	62.5844903651676	243
2198	62.6145453713097	287
2199	62.6446008519238	243
2200	62.6746568078063	272
2201	62.7047132397532	289
2202	62.7347701485607	307
2203	62.7648275350253	265
2204	62.7948853999429	298
2205	62.8249437441098	327
2206	62.8550025683224	307
2207	62.8850618733766	330
2208	62.9151216600689	321
2209	62.9451819291954	332
2210	62.9752426815522	300
2211	63.0053039179357	309
2212	63.0353656391421	306
2213	63.0654278459674	339
2214	63.0954905392081	350
2215	63.1255537196602	354
2216	63.15561738812	344
2217	63.1856815453838	331
2218	63.2157461922476	362
2219	63.2458113295078	421
2220	63.2758769579606	370
2221	63.3059430784021	387
